repo_id,batch,ann_id,start,end,start_is_clean,char_before_start,end_is_clean,last_char_of_span
I4FD99A33,new,123e79399d324957adc5e37586f05b61,183697,183710,True,\n,False,ྱ
I4FD99A33,new,c3bcd7021cfb4e5695633bad1337ef34,185061,185078,True,\n,False,བ
I4FD99A33,new,1a4701b542554fa6886bc38c087c872c,190176,190188,True,\n,False,ྱ
I4FD99A33,new,24e5713c8b3d4200a16b86416452546c,190855,190869,True,\n,False,ྱ
I4FD99A33,new,596ecd5903a84e298ae99a0f5e65aa4d,190986,191002,True,\n,False,༌
I4FD99A33,new,20c6df70b0604bfcbcc53b0abdda9280,191485,191496,True,\n,False,ས
I4FD99A33,new,a7e6c7a8f1104a4cafec401e89402e11,191781,191795,True,\n,False,མ
I4FD99A33,new,1f2c2a775ccc4507b52dd69ddcb512a1,192124,192138,True,\n,False,ྱ
I4FD99A33,new,60e696ef8d95411eada5211fb6874df3,192221,192234,True,\n,False,ད
I4FDF07E7,new,ba5851478b4149b7acdff957794047ae,9671,9677,True,\n,False,ཾ
I5048861E,new,2dc126be43614f98ba2cd562f555318b,26649,26674,True,་,False,ས
I5048861E,new,dd55eb7705544bd99d8a97c3e9f57bb8,26725,26743,True,་,False,ས
I5134B437,new,babbc6ae8c76437dad80ffe2e6b4ec02,5866,5921,True,\n,False,ན
I5134B437,new,9d1032abf217485d8915155fb630e222,10061,10127,True,\n,False,ལ
I5134B437,new,52353e530df84b3f943b312965f155a9,11032,11116,True,\n,False,ི
I5134B437,new,5c0e86e200ef4279858e1ffa3f17a74d,14155,14225,True,\n,False,ལ
I5134B437,new,0d22a3fa1fa1464c9782980e80364508,18984,19039,True,\n,False,ི
I5134B437,new,02e4ddc0cd5f4255b7d5a3a10ffee1e0,22682,22748,True,\n,False,ི
I5134B437,new,d6435adbe7214998beba1504f059df61,23865,23931,True,\n,False,ི
I5134B437,new,4898283daf074840bd844c813126d141,27827,27894,True,\n,False,ལ
I5134B437,new,662660abb7174fdd8909e024827a7a09,29207,29273,True,\n,False,ལ
I5134B437,new,e3557df7c301439e8b66463dcf4f9a8b,30685,30747,True,\n,False,ི
I5134B437,new,d6938243e6354855b8d550024b5a58f5,33499,33561,True,\n,False,ི
I5134B437,new,47a9e389caac44f283feb1d885c4e607,34844,34907,True,\n,False,ི
I5134B437,new,59fdcb7aed434e74bc83842a3a9269a2,36930,36972,True,\n,False,ི
I5134B437,new,07344c1277e544069192da806aeaee91,39753,39795,True,\n,False,ི
I5134B437,new,3e73f7a2612e4bf791712a0253332511,42923,42969,True,\n,False,ད
I5134B437,new,947426df1ea2459492b7c1fa951c7100,45529,45587,True,\n,False,ི
I5134B437,new,d53b562e0a5744999fea0fe40c13a324,46699,46762,True,\n,False,ི
I5134B437,new,20145cc868804f3bb9280809dc67b5c0,49163,49224,True,\n,False,ི
I5134B437,new,8338d66a0a884e31a918a171ad43a0d1,52049,52124,True,\n,False,ི
I5134B437,new,b08ca66b34644d65ae8716a71f8aec23,53738,53785,True,\n,False,ི
I5134B437,new,05ed3eb0cb7346698f9be251c388c48f,54856,54910,True,\n,False,ི
I5134B437,new,070ce997c5d547809a39713126813a6b,57629,57676,True,\n,False,ི
I5134B437,new,145b6784c40a4d76a8fff3661670543a,58751,58827,True,\n,False,ི
I5134B437,new,823703b1fb5341f9b81e99134f80fb67,60367,60434,True,\n,False,ི
I5134B437,new,9f6e33a81af8488490b3eeb01e42c548,61112,61163,True,\n,False,ི
I5134B437,new,f9726268919c4eaa8bfe6b40da9db080,61836,61906,True,\n,False,ི
I5134B437,new,c62305e5740742b9baa824e77f3d238a,65920,66018,True,\n,False,ི
I5134B437,new,2c6b3f3258b44f5cbc1cd75f6bd55d43,67397,67486,True,\n,False,ི
I5134B437,new,54fcedaed95248a9a98ce6f9baa81895,68643,68699,True,\n,False,ི
I5134B437,new,5f4c2f6e73a3414e8dc1668594c19939,70883,70959,True,\n,False,ི
I5134B437,new,c456c4f08f624494b0244a033847ee92,72801,72859,True,\n,False,ི
I5134B437,new,c09a482ce896425eb3efe29acd3390bd,74285,74356,True,\n,False,ི
I5134B437,new,b5b6510a5e7046d69cc8ca5945817fa7,74853,74905,True,\n,False,ི
I5134B437,new,dcf3c5a81c46459aba167ea21aef0e72,75510,75541,True,\n,False,ི
I5134B437,new,d4886752e8da446ea8a8a885ba19a0b1,76646,76701,True,\n,False,ི
I5134B437,new,a40c52cd24924394b50d403523546c2f,77223,77283,True,\n,False,ེ
I5134B437,new,d44e1367d7364bffa1388b933357177c,77843,77901,True,\n,False,ི
I5134B437,new,b422e65ad67145f0b7be11ef44442df7,81753,81822,True,\n,False,ི
I5134B437,new,9a02be12a0d4486f953d16d35b7b4015,82578,82620,True,\n,False,ད
I5134B437,new,c574b4e544094c5ba7416650b9a88455,84077,84127,True,\n,False,ི
I5134B437,new,02c3c5c2e65349858aeab567797f4bfb,85030,85093,True,\n,False,ི
I5134B437,new,8282f1b76184425ea711733947a893db,85727,85794,True,\n,False,ི
I5134B437,new,19e344aa4e05454f819dbc5b775aaa67,87389,87453,True,\n,False,ི
I5134B437,new,8b4c4549a861410e93e41e0bf16ba97d,88308,88369,True,\n,False,ི
I5134B437,new,ab7eecd6bd874d9ca0cc9d3eeea48b4f,89477,89542,True,\n,False,ི
I5134B437,new,03a4edf27bf1421aac751b53489138ad,91585,91624,True,\n,False,ི
I5134B437,new,d88e239efdbf4916afc738cbcd6dcf7a,93629,93684,True,\n,False,ི
I5134B437,new,d5fc111480d84a908eddd17c75d945f9,97363,97426,True,\n,False,ི
I5134B437,new,08f8a67fd9b64087bed645401c067857,98609,98674,True,\n,False,ི
I5134B437,new,01964f91aeda40dc86dbefc9803ab138,100271,100331,True,\n,False,ི
I5134B437,new,e6151528013d4f878c18312ed61a04e8,102243,102286,True,\n,False,ི
I5134B437,new,74b138b169534a158e4417361eb6c09b,103455,103499,True,\n,False,ི
I5134B437,new,149b9429114d4e7c8a20f7c233ebab42,105387,105447,True,\n,False,ི
I5134B437,new,e1377bbb926c41c4a690139e84cf2b9c,109118,109174,True,\n,False,ི
I5134B437,new,13d2b2b665e547378c5c4918887ac1a7,110018,110091,True,\n,False,ི
I5134B437,new,7219f6f3f4c94515b5d8a0c7d40ad5ce,111039,111098,True,\n,False,ི
I5134B437,new,d7a00f88fa1a4acabd7a2550917a7948,112287,112347,True,\n,False,ི
I5134B437,new,544f3252a48545639b8428dd24913d80,112984,113056,True,\n,False,ི
I5134B437,new,8428548a48fb44f387ed82f9721172ee,119652,119709,True,\n,False,ི
I5134B437,new,d9460195e85e4807af6e7b60d62186f2,120579,120642,True,\n,False,ི
I5134B437,new,25fc95edebbb43cbb6bf281fb013cd26,121042,121093,True,\n,False,ི
I5134B437,new,7f2908a50cbb468c903c58c7b807aa3b,122623,122675,True,\n,False,ི
I5134B437,new,097608e1489f4b8e8bd8bcee5a5183ee,123214,123247,True, ,False,ན
I5134B437,new,50b4a0e60610435480a0a6f9f3d6218a,124051,124113,True,\n,False,ི
I5134B437,new,0fbd163487ea490f968de7543ff029fe,127166,127227,True,\n,False,ི
I5134B437,new,5fd3e01cf4a148cd96d108cb6e8f681c,130157,130224,True,\n,False,ི
I5134B437,new,46ae811d6caa4f06b649e2eab9ac5ebe,134957,135008,True,\n,False,ི
I5134B437,new,1cf980ee2fe8405582b4b96623de6f7b,135769,135824,True,\n,False,ི
I5134B437,new,8ae317616c6e48babb360d727b4ad3cb,137604,137657,True,\n,False,ི
I5134B437,new,fb9da032468941cbb2c8975faa32b357,139207,139261,True,\n,False,ི
I5134B437,new,96465da41d5a431e8ba6c77f5ed30f4e,141522,141583,True,\n,False,ི
I5134B437,new,9e7467635c0b43339be66084a58a3690,142896,142953,True,\n,False,ི
I5134B437,new,9dc724dd3dc34a1c9d3e83e9c2b2db59,147576,147636,True,\n,False,ད
I5134B437,new,91e7a8c09fc142d2aab82b4c7d9ad72f,148937,148985,True,\n,False,ི
I5134B437,new,05ecda81e46d45e899e1407f43f78647,151141,151209,True,\n,False,ི
I5134B437,new,0a058876daba4c319359726404e6ccc8,152130,152183,True,\n,False,ི
I5134B437,new,cba8f22fecf444d28046bbea281dd7fa,153841,153901,True,\n,False,ི
I5134B437,new,d0f5e3cfd26e40198597bd74774d41ca,155967,156034,True,\n,False,ི
I5134B437,new,13a11a8d6d564bdab018f2fbf7edde79,157170,157232,True,\n,False,ི
I5134B437,new,244cc831cdbb4585a56a1b7c6a50d239,159792,159855,True,\n,False,ི
I5134B437,new,ebf82c66678b4aa08f85ae8ab562ff9f,160958,161018,True,\n,False,ི
I5134B437,new,64ad46f601da45608856db1f84d274b4,161755,161814,True,\n,False,ི
I5134B437,new,e8d4d886a32949ce82d792d9e9518324,163207,163257,True,\n,False,ི
I5134B437,new,e1a13e72b5934c369e5918471c751870,165423,165491,True,\n,False,ི
I5134B437,new,2a7e096a66794403b25621cd4387d7ff,166460,166521,True,\n,False,ི
I5134B437,new,e9d379bfd884454cba4f84262ba2eccf,168384,168444,True,\n,False,ི
I5134B437,new,e57fcbfbc47e4e30b59e55b7f97c6d6e,169146,169212,True,\n,False,ི
I5134B437,new,eb5cdacb65d64508905dc6a84f26ac21,175560,175611,True,\n,False,ི
I5134B437,new,b2448e93b92c4b95b98dc5428b938691,177172,177222,True,\n,False,ི
I5134B437,new,a6e3ebdaa5184b8d98e075ac1cf26197,178904,178957,True,\n,False,ི
I5134B437,new,b50b44049f304cb49d07110f2ddafa37,184506,184567,True,\n,False,ི
I5134B437,new,6bb45dd4ff9f40efb1ac5982521a6aef,186595,186607,True, ,False,ི
I5134B437,new,02db670fdf984e84b07e5d3de4508daa,187038,187101,True,\n,False,ི
I5134B437,new,be74fd0b0a0e405fbff23402d106449a,191272,191321,True,\n,False,ི
I5134B437,new,51ab758d9b734673b873b3fc203770f7,195020,195075,True,\n,False,ི
I5134B437,new,798a49929b7a4b81b529f33a9278f4ca,195602,195656,True,\n,False,ི
I5134B437,new,f573158e5388499391dec2d734978326,197321,197393,True,\n,False,ི
I5134B437,new,c8c5fb36338947409ccd944d3f06c93f,199890,199948,True,\n,False,ི
I5134B437,new,9d2543826a8a4734ac18a429d010b654,200488,200547,True,\n,False,ི
I5134B437,new,4081df063ef2461bae0f15b8dc5b4ed0,201886,201953,True,\n,False,ི
I5134B437,new,d97fcd962f37420fa2148dba0dd89622,203383,203444,True,\n,False,ི
I5134B437,new,759238a429b048aa91d4a71004c8da47,204733,204788,True,\n,False,ི
I5134B437,new,ee26e9ed6cc54641b742cbd6a9277b96,206296,206353,True,\n,False,ི
I5134B437,new,e91dd44c24fd42c38d7eebd372c14668,207257,207319,True,\n,False,ྱ
I5134B437,new,f6f43bed447c411084d00ca49086cbed,209122,209183,True,\n,False,ི
I5134B437,new,3228f163052647b88e876741e3ee2fcf,210673,210737,True,\n,False,ི
I5134B437,new,80d7aaa9c7a94e3b8c4bccf1dc65d30a,211564,211599,True,་,False,བ
I5134B437,new,872d73e925c54d9ca12d8b932c52247f,211607,211643,False,ྱ,False,པ
I5134B437,new,9696c09e9542408cba35d8bc74ebea17,211649,211685,True, ,False,པ
I5134B437,new,7266fd5f26264c39a2b968754d637279,211735,211787,True,\n,False,ི
I5134B437,new,0d7bf5aaa9d54db9bb0a81cddb24fa06,212604,212680,True,\n,False,ི
I5134B437,new,e0331c108ae840c6879a7d95a0ffb816,217986,218038,True,\n,False,ལ
I5134B437,new,c27b8b5f97dc42a6917410d832c9b032,219882,219937,True,\n,False,ི
I5134B437,new,39163cbaa0a5498194f7ffe98ca683a9,220821,220882,True,\n,False,ི
I5134B437,new,ec9613da96af41238e8369a558e17bdb,222986,223049,True,\n,False,ི
I5134B437,new,a5d0722da8414292a40a1c982e689a5f,223810,223887,True,\n,False,ི
I5134B437,new,2b9813dc3a2f4f6cbaf3d0561963ec2d,225402,225465,True,\n,False,ི
I5134B437,new,86a9ec05d0c9486ca42317f6400be882,226511,226579,True,\n,False,ི
I5134B437,new,5e59e72677094811a494a0f85c86f3c9,228851,228905,True,\n,False,ེ
I5134B437,new,2fb6610582b240238347a9ef58844657,229966,230038,True,\n,False,ི
I5134B437,new,dca6e41888634ac0b4dd3f8ac549210d,231709,231777,True,\n,False,ི
I5134B437,new,c55e42c92cdb48c49befed6c6c3672f9,234500,234565,True,\n,False,ི
I5134B437,new,d391f7627f024daab59510dedf320f04,235255,235315,True,\n,False,ི
I5134B437,new,37180012f95144b090c6afef27fa672b,238076,238123,True,\n,False,ི
I5134B437,new,b0bb1ec8d5c54dfc96f670611ca98db3,239908,239973,True,\n,False,ི
I5134B437,new,e84455e8b14344b68eb3c7280df1af03,241006,241060,True,\n,False,ི
I5134B437,new,fa0be8bcaa064c2b9a4db62a288bcb06,241857,241898,True,\n,False,ི
I5134B437,new,79b10e93acbb4bbcac0b71047dbde8d7,242851,242902,True,\n,False,ི
I5134B437,new,a71fc9509ed94a8e8e935edb2e7f6223,247741,247798,True,\n,False,ི
I5134B437,new,bbead5d5238c477a8ca9a0997d8d384c,251111,251159,True,\n,False,ི
I5134B437,new,7dd953f4b6ee47938be01738586641a1,252929,252997,True,\n,False,ི
I5134B437,new,a1085ecbad5f451da8abdb755ad976dc,254762,254814,True,\n,False,ི
I5134B437,new,7790bf6fda524c10b44cf3a6f2782c54,255536,255585,True,\n,False,ི
I5134B437,new,514d5d531ee1434ba3361363fc6b1010,257195,257258,True,\n,False,ི
I5134B437,new,8657861e39034e5bbcfb2fa642b4fbee,258044,258092,True,\n,False,ི
I5134B437,new,8a47237cfc7944dead61eb12d9b35a42,258596,258654,True,\n,False,བ
I5134B437,new,54b6f4e578174cc7b51d3395daf078dc,259596,259663,True,\n,False,ི
I5134B437,new,2cf9afec324b4a27933ca2739c2f584d,260819,260886,True,\n,False,ི
I5134B437,new,e56f41fcae944332bb5173b658d7406b,261698,261781,True,\n,False,ི
I5134B437,new,2e34ed57b1d3441e8fca0fbc7ca275bf,262356,262486,True,\n,False,ར
I5134B437,new,b3a5a04cf2f54e9ea3ca9b8eaad1b45b,262957,263013,True,\n,False,ི
I5134B437,new,3474a725aa4748138ba5236f0a6f5e8e,264778,264827,True,\n,False,ི
I5134B437,new,df9bdd67dea947008777b0491d114302,266003,266063,True,\n,False,ི
I5134B437,new,9c771ced013e4949b8efdf6ea6f0d69a,267374,267425,True,\n,False,ི
I5134B437,new,2fcbc4525ae24995b45bb597b8a1f24a,268029,268075,True,\n,False,ི
I5134B437,new,bd923d133e9d4a1d94bd2ba7aa157a79,268860,268908,True,\n,False,ི
I5134B437,new,5a7c695343d04dadb58cf07e6f2a174b,269994,270037,True,\n,False,ི
I5134B437,new,355dbc4f67e44a1ea93572c905dc863b,271378,271426,True,\n,False,ི
I5134B437,new,4079bb609cc34f00936fe49ea640a24b,272497,272560,True,\n,False,ི
I5134B437,new,8166523507e643328e3cb5eabdd0748e,273672,273734,True,\n,False,ི
I5134B437,new,38fd1b15671a445a961ab74500e8f545,278574,278647,True,\n,False,ི
I5134B437,new,9ad357ccc1484b9d80a4d9995ca8f451,280112,280174,True,\n,False,ི
I5134B437,new,04386f004dfa40d0a64b0287490819a9,281368,281419,True,\n,False,ི
I5134B437,new,db3c18861a0642aaa5a84fea4b8b8c42,282192,282259,True,\n,False,ི
I5134B437,new,5b0c651138944e2e947bb6e4dee7bdf8,283270,283375,True, ,False,པ
I5134B437,new,cbff866796174f19ac197d9baf6f2ba3,283648,283693,True,\n,False,ི
I5134B437,new,18a93c63581c45b59207d902a3ea70f6,284345,284408,True,\n,False,ི
I5134B437,new,a76f9146f17b42f88b239272d67262fe,287634,287701,True,\n,False,ི
I5134B437,new,8ca89e9318854f4e87a720f727589651,288414,288478,True,\n,False,ི
I5134B437,new,517b06fe46994d5faef5e941905776af,288949,289026,True,\n,False,ི
I5134B437,new,574becc61aa947879308425e7aab0b36,289681,289770,True,\n,False,ི
I5134B437,new,7f9c3495d0874fe5b22ad82a25339bd2,290300,290358,True,\n,False,ི
I5134B437,new,d3aac622f0774d39901ad579e6429495,290778,290834,True,\n,False,ི
I5134B437,new,02c97d1e020f443ca1872d83dcee6327,294258,294339,True,\n,False,ི
I5134B437,new,aceb03ed15d24c43860318c37892af07,294794,294865,True,\n,False,ི
I5134B437,new,fa76c4a6e0a04f9a9e0ae34da35b92be,295434,295492,True,\n,False,ི
I5134B437,new,43cda53dffaf45a0b568caf28fd0cd15,295887,295950,True,\n,False,ི
I5134B437,new,78286b46e0b043f7962a319e9f4f8472,296591,296663,True,\n,False,ི
I5134B437,new,4255540b05d145d58b4d9fa7eeaecc18,297057,297120,True,\n,False,ི
I5134B437,new,f874c212f107426daa9d92555f18fd0c,297543,297600,True,\n,False,ི
I5134B437,new,953bd258d8354a878fd44ef64b9bbf68,298458,298530,True,\n,False,ི
I5134B437,new,594e3d179d8848d1b64d37b0646aa1a5,299490,299574,True,\n,False,ི
I5134B437,new,c01079e3fa8a45fa8b011b65bf77fb7e,300191,300237,True,\n,False,ི
I5134B437,new,923c3635bbf84f13ba028872ef3e4659,300650,300704,True,\n,False,ི
I5134B437,new,fd2b94ee2bb04291b3e093078d9a609b,301293,301362,True,\n,False,ི
I5134B437,new,1347375f2d1b4d17bf752b468c2c5794,302361,302429,True,\n,False,ི
I5134B437,new,eb5bd0f67f6c410ea3c9d05a26bf1812,303312,303369,True,\n,False,ི
I5134B437,new,1426b26c03d54fc79bd47494414da6ad,305081,305136,True,\n,False,ི
I5134B437,new,4fd0147cb11645d48a78541223b4a214,306571,306652,True,\n,False,ི
I5134B437,new,1105a95c2db243f0a64578df0e3bab19,307580,307660,True,\n,False,ི
I5134B437,new,4b0617e8810648389e67d92eb5af7abd,308922,308989,True,\n,False,ི
I5134B437,new,6541b2be243441da8be09c5e702cb1cc,309498,309566,True,\n,False,ི
I5134B437,new,b30fd319afd64d1298265d59286d7153,310213,310277,True,\n,False,ི
I5134B437,new,fb2304572e8c4d6b93dc5af0607ae2b2,311307,311362,True,\n,False,ི
I5134B437,new,1a1ca6f6983443f7b24c2050c8556836,312084,312154,True,\n,False,ི
I5134B437,new,b22e9e2faec94298a9b7d013be574a4f,313107,313153,True,\n,False,ི
I5134B437,new,d42edb8c1c124340931cc58f2a76aecd,313825,313889,True,\n,False,ི
I5134B437,new,4efc1e80b84a4b45b355f25b625508c6,314592,314658,True,\n,False,ི
I5134B437,new,34968d4a961841818c98dccb77f200c0,316116,316183,True,\n,False,ི
I5134B437,new,7d210018503b4b458679cf1247e1b9e2,316707,316772,True,\n,False,ི
I5134B437,new,12ac1a40a8ac4d1fb97af7bbd3a57918,317681,317761,True,\n,False,ི
I5134B437,new,2a0e223dff534ab4894bd0cfc133739a,319111,319169,True,\n,False,ི
I5134B437,new,d3ec726d671b4735a0d1c7aa4db58fe0,320068,320132,True,\n,False,ི
I5134B437,new,045cd0ea98e442928946ecdae0c2c973,321362,321429,True,\n,False,ི
I5134B437,new,3b9badc63df3459a9ac70209a67621df,322414,322478,True,\n,False,ི
I5134B437,new,44ef85aaeea0493a928c00ad7c5b61c5,322759,322819,True,\n,False,ི
I5134B437,new,707256eafe2b4e01a99ec404d3170e4e,323731,323794,True,\n,False,ི
I5134B437,new,1238c4b68e2d421ea134ca546aa8d6f2,324403,324467,True,\n,False,ི
I5134B437,new,2f4cd8b19cdf4d0b97bacf0cfca3f660,325660,325708,True,\n,False,ི
I5134B437,new,eac3afe54a534f4eac52c84e9aa6bd38,326409,326499,True,\n,False,ི
I5134B437,new,48651cfbced04f13a0fe7a674bac1c1e,326850,326908,True,\n,False,ི
I5134B437,new,87cfeedf497a429b96bba7b7ba2c844c,327380,327433,True,\n,False,ི
I5134B437,new,308c2d670ba844d49b7570826a81633a,328005,328065,True,\n,False,ི
I52248444,new,4e5c8d95be654ff699b2764232f73ba8,6600,6643,False,༼,False,ོ
I52248444,new,f44838eb003343eea0ab61cac1065e26,6666,6717,False,༼,False,ས
I587B7DED,new,a04523d1734c4b038c5409af5e675730,4532,4668,True,\n,False,༠
I587B7DED,new,3df198745ada49588e7eb6864686f46b,6590,6724,True,\n,False,༠
I587B7DED,new,5a8829cfb15c44a8ba6088eb9c44db7a,9035,9164,True,\n,False,༠
I587B7DED,new,db4938b3ecd14a03b944eee1303fda00,11733,11852,True,\n,False,༠
I587B7DED,new,61a53f35d716484c850e35420c76c06b,13939,14078,True,\n,False,༠
I587B7DED,new,31573609a59e487f80f1fe924d079bbd,16216,16355,True,\n,False,༠
I587B7DED,new,8c93173fca7e408f882c818667ee0dfa,17946,18076,True,\n,False,༠
I5BFCBB3F,new,3d1364e4470e447592463f68eab32ecc,16976,17001,True,་,False,ས
I5BFCBB3F,new,fdebdd63fb8a4dffb56616a21589e478,17052,17079,True,་,False,ད
I60D0ED54,new,dba9b55ed5f24499b233ef2a365d9933,20770,20795,True,་,False,ས
I60D0ED54,new,9ab5d6a313c94a67852c8244f704a80c,20846,20905,True,་,False,པ
I617FDD1E,new,904000ff511d40e1a6bb457d1c4b75c6,1145,1177,True,\n,False,༡
I617FDD1E,new,054b0f7e03e849728b3a1240c687e47b,1588,1648,True,\n,False,༢
I617FDD1E,new,52fa8356d2b84d298cfbe12bffd98c01,2453,2516,True,\n,False,༥
I617FDD1E,new,df0a849418f340e4a9c11aaa4847ec17,2580,2701,True,\n,False,༦
I617FDD1E,new,ec70c31f5d2a4819bf5430ea73eafe77,2925,2951,False,པ,False,ས
I6D11E414,new,1fa9178b4fa94f7b91aa796d38bfff0e,19971,20003,True,\n,False,༡
I6D11E414,new,c3489a0ef7bf44b1b97b3d2f9d5c9729,20096,20128,True,\n,False,༡
I6D11E414,new,1ca786291c1b4f0d918f500dd65e275c,20228,20259,True,\n,False,༡
I6D11E414,new,01bd1502748e4e8483869b7f8190cbcd,20350,20382,True,\n,False,༡
I6D11E414,new,91acf696362d41c89dee8f96a337014e,20474,20501,True,\n,False,༡
I6D11E414,new,845372eea0ba45c8b9c4ed39a4e28642,20590,20614,True,\n,False,༡
I6D11E414,new,46e86721e5924b078c70bba5a67b8a1c,20704,20737,True,\n,False,༡
I6D11E414,new,ca0922081ef9455491a46b93bdab504b,20827,20860,True,\n,False,༡
I6D11E414,new,a89e0cd46ef74c3ba106c71999fa8d89,20952,20981,True,\n,False,༡
I6D11E414,new,26d7298f80c342ee94850487a958626a,21069,21099,True,\n,False,༡
I6D11E414,new,466885fbd7bc4ad68e5d7262b98b3702,21183,21210,True,\n,False,༢
I6D11E414,new,c442bf2010ad4efd9bd85bfb4c75d59f,21303,21333,True,\n,False,༢
I6D11E414,new,107de69d2e5043958b3879f52d075bd0,21431,21456,True,\n,False,༢
I6D11E414,new,0293618fef944f7399b7e81fbbe3f0ce,21554,21583,True,\n,False,༢
I6D11E414,new,e20da27e89cc48259291fddfb13d93cf,21672,21701,True,\n,False,༢
I6D11E414,new,f5ce629190544d5fbadf3de30e526b8c,21786,21813,True,\n,False,༢
I6D11E414,new,f74db9e183ca43d1a2ff1e782621c514,21904,21932,True,\n,False,༢
I6D11E414,new,3ca930a64ab243bd9309dc1da048a9f6,22025,22050,True,\n,False,༢
I6D11E414,new,5e73f6125cb640658e740468bdadd104,22122,22152,True,\n,False,༢
I6D11E414,new,1dade12cc9f44704bc50c31e344b821c,22237,22263,True,\n,False,༢
I6D11E414,new,f597067a39ac4903b15e21a5c5b5819f,22349,22377,True,\n,False,༣
I6D11E414,new,09eefb2ede714736bb33df7f0ae05120,22463,22492,True,\n,False,༣
I6D11E414,new,5bf9240a02fe4cc6a56ccb38268c8765,22583,22613,True,\n,False,༣
I6D11E414,new,8e6142bc5f20400c9346b5bb56a757ba,22700,22729,True,\n,False,༣
I6D11E414,new,cc34648e884848f9803e87baaac03f1a,22817,22848,True,\n,False,༣
I6D11E414,new,88061c09d1f741589ea91dd25eced52e,22874,22904,True,\n,False,ལ
I6D11E414,new,7fdc864ef25847f281070b1fa0a5eaa9,22934,22959,True,\n,False,༣
I6D11E414,new,83b6d9762cd040d484a867f4ed9a6d29,23035,23063,True,\n,False,༣
I6D11E414,new,5ac564423df44b1db012ed4d41a6fc6c,23157,23190,True,\n,False,༣
I6D11E414,new,7e93475dd4a14005992c027d2ba887bc,23280,23307,True,\n,False,༣
I6D11E414,new,d1f6a6a437c64492a34fcd519f650df0,23392,23420,True,\n,False,༣
I6D11E414,new,e33493ab7d194524bb72d90619da0c56,23511,23536,True,\n,False,༤
I6D11E414,new,a5e45ea6eb944eb39cce17997f6fe076,23624,23650,True,\n,False,༤
I6D11E414,new,73737d309f9d412eb0469a868cc68f07,23742,23773,True,\n,False,༤
I6D11E414,new,276f3ca92b794c7096683b4c4a329ad5,23859,23886,True,\n,False,༤
I6D11E414,new,3204cfa42e664ea5912a1be0e21c6d39,23978,24007,True,\n,False,༤
I6D11E414,new,df537d620acf46deafc3fe352859b60c,24091,24123,True,\n,False,༤
I6D11E414,new,7faac43ea01a4f00b2d3c21edb7127a6,24213,24239,True,\n,False,༤
I6D11E414,new,13dfcdd3beb24a04bb85276cbfd79ee6,24338,24365,True,\n,False,༤
I6D11E414,new,15fe845f487847f484d3a83dca75d1bd,24453,24480,True,\n,False,༤
I6D11E414,new,ba00c5428df44afca3bb69ff05fbaa99,24569,24596,True,\n,False,༤
I6D11E414,new,b3aa43c1864e4f938e224d60504f7724,24710,24750,True,\n,False,༥
I6D11E414,new,39f64b64745a4d7ba2dc3b3f4636c5e8,55284,55316,True,\n,False,༡
I6D11E414,new,f1a0348213164d2d9ebd0bb426728b13,56974,57006,True,\n,False,༡
I6D11E414,new,eac8e13bfdff4ffa9b75e305c7003ccf,59485,59516,True,\n,False,༡
I6D11E414,new,71fc230bca8d41ff872813b828fa9a95,61240,61272,True,\n,False,༡
I6D11E414,new,48582e561d5e4cc0ad179d8e54f9247a,62064,62091,True,\n,False,༡
I6D11E414,new,d78d5a9e75e74eea8d174d2c4f56c2c2,63920,63944,True,\n,False,༡
I6D11E414,new,3f2e94adbe6544589f2d41eb0efe31a5,66094,66127,True,\n,False,༡
I6D11E414,new,6e05001704104b0da39a67f5210c9456,68013,68046,True,\n,False,༡
I6D11E414,new,ba2e60ece8c54dc3897a06600fbcb308,70022,70051,True,\n,False,༡
I6D11E414,new,08cb7f21d493416f93ad567395c8a663,73501,73531,True,\n,False,༡
I6D11E414,new,68bcde24948b4370aa907d810b6ac3c9,76938,76965,True,\n,False,༢
I6D11E414,new,619c61f9b62c4dc4bb2448c7d9ed969e,78358,78393,True,\n,False,༢
I6D11E414,new,579cd3efdff14c9985eea7f122969d0d,79155,79180,True,\n,False,༢
I6D11E414,new,494b71cbe3b44a809fe943b7578180bb,80930,80959,True,\n,False,༢
I6D11E414,new,787d30901a8a47218f6449f379a7719f,81832,81861,True,\n,False,༢
I6D11E414,new,319567f6498a423887b86db70712c088,82823,82850,True,\n,False,༢
I6D11E414,new,c71aeddf8a154cad963c144914496c4b,85402,85430,True,\n,False,༢
I6D11E414,new,d27cac310d4549c7a2c2235e0b1e2c15,86493,86518,True,\n,False,༢
I6D11E414,new,da82027d83c04ea88e95ef9f9e0e14da,87226,87256,True,\n,False,༢
I6D11E414,new,b87e9204b5fd4f529c5c34c058315a6c,87750,87776,True,\n,False,༢
I6D11E414,new,9cb29bb65b3a433ea460d60720206f11,88318,88346,True,\n,False,༣
I6D11E414,new,51cf4fc0684b4753a2d5a26ab9ba7674,88840,88869,True,\n,False,༣
I6D11E414,new,5883841c46094f748bd7fa4fecf9ef25,89322,89352,True,\n,False,༣
I6D11E414,new,eeb3bb2580764a37a64bb9ca282f3514,89878,89907,True,\n,False,༣
I6D11E414,new,ac289464e3334390b8abce1a8118fb18,91078,91109,True,\n,False,༣
I6D11E414,new,303b85d9354b478380d58051c6fded65,92109,92139,True,\n,False,ལ
