pecha_id,batch,ann_id,start_orig,end_orig,start,end,start_delta,end_delta,start_snapped,end_snapped,unsnapped_reason,start_is_clean_after,end_is_clean_after,dropped,resolve_notes
I1637B774,new,a6a18dcb580a45e8a387d937f908cd72,15034,15046,15034,15047,0,1,False,True,,True,True,False,
I1637B774,new,cd534d90c1bd4164a9beee7d68760144,15065,15068,15065,15069,0,1,False,True,,True,True,False,
I1637B774,new,ed404dd46ad04935937b32f747c1229d,15072,15076,15072,15077,0,1,False,True,,True,True,False,
I1637B774,new,a989659b27ca47ebba36ace5c8d7fe89,15095,15102,15095,15103,0,1,False,True,,True,True,False,
I1637B774,new,a91e4393e7bf47bd92b15a0be0002330,15122,15131,15122,15132,0,1,False,True,,True,True,False,
I1637B774,new,40508b6181ef4a66b9b572a78c9af4ca,15140,15142,15140,15146,0,4,False,True,,True,True,False,
I1637B774,new,81080b57e3c442538c1ca1e0483692ab,15147,15150,15147,15151,0,1,False,True,,True,True,False,
I1637B774,new,76f5d88a3dcb4765b1d4863a3a7170c8,15166,15169,15166,15170,0,1,False,True,,True,True,False,
I1637B774,new,6c8a2e96c19947a29618de9b2b2c3ce8,15184,15202,15184,15203,0,1,False,True,,True,True,False,
I1637B774,new,efa3a2fc403f42178cc54731533d1c4f,15234,15242,15234,15243,0,1,False,True,,True,True,False,
I1637B774,new,6823d0ce1bd0433db2c4be8cea3317d8,15257,15261,15257,15262,0,1,False,True,,True,True,False,
I1637B774,new,5a32868d84bd438699855aa8bc07def9,15281,15288,15281,15289,0,1,False,True,,True,True,False,
I1637B774,new,aba07d4b5fa4401596fa612f7a5b5603,15297,15300,15297,15301,0,1,False,True,,True,True,False,
I1637B774,new,c5bbe61961d24362a030e8e58fe58f55,15317,15318,15315,15319,-2,1,True,True,,True,True,False,
I1637B774,new,6f50eb464feb4d24bad226141c9ae413,15326,15339,15326,15340,0,1,False,True,,True,True,False,
I1637B774,new,9b4fb6bac3cd410abfd07280f81a03ea,15354,15356,15354,15357,0,1,False,True,,True,True,False,
I1637B774,new,d042c69591b543ed8dfd5d2a944502fe,15360,15363,15360,15364,0,1,False,True,,True,True,False,
I1637B774,new,d1efb4c9b19d4bf283a841412584bd41,15408,15411,15408,15412,0,1,False,True,,True,True,False,
I1637B774,new,8027b20abfb24eafa86f2f0c633ea45f,15588,15613,15588,15614,0,1,False,True,,True,True,False,
I1637B774,new,ff571d667df84b56b2dee4f4e0ab2d0d,15618,15623,15618,15624,0,1,False,True,,True,True,False,
I1637B774,new,f6a21247818c4dae8f55f044a9096f0f,15637,15640,15637,15641,0,1,False,True,,True,True,False,
I1637B774,new,2e7eacc9ca694c2bb747dd0d634ace36,15643,15646,15643,15647,0,1,False,True,,True,True,False,
I1637B774,new,5e1e91c31d1348ed8ef316347d56f758,15656,15660,15656,15661,0,1,False,True,,True,True,False,
I1637B774,new,dafbf2fde7414957847f5d5c1a7cf7d2,15684,15687,15684,15688,0,1,False,True,,True,True,False,
I1637B774,new,6f308c583e514091870975cba3f56852,15701,15724,15701,15725,0,1,False,True,,True,True,False,
I1637B774,new,9141337f20a440d5b451da43638f64fb,15778,15804,15778,15805,0,1,False,True,,True,True,False,
I1637B774,new,dda10bd9a7bd473998941eef60732ee9,15820,15827,15820,15828,0,1,False,True,,True,True,False,
I1637B774,new,a14947d854154a79b02e1c412721b6f4,15833,15842,15833,15843,0,1,False,True,,True,True,False,
I1637B774,new,3f5b5c3b2f3a4eb29001f7d077c269b7,15847,15852,15847,15853,0,1,False,True,,True,True,False,
I1637B774,new,5f6d5b7fbbf24bf587c7709f3abdaf1b,15855,15859,15855,15860,0,1,False,True,,True,True,False,
I1637B774,new,85b18bf9ccee42e59f7d045781064ae7,15873,15896,15873,15897,0,1,False,True,,True,True,False,
I1637B774,new,05ebf125a3a6427e853561507f963f49,15905,15912,15905,15913,0,1,False,True,,True,True,False,
I1637B774,new,cab952a7de5b457e955d35c39c4022d7,15931,15939,15931,15940,0,1,False,True,,True,True,False,
I1637B774,new,fa00275bf7a347eca510d0da17b23be0,15964,15968,15964,15969,0,1,False,True,,True,True,False,
I1637B774,new,1b82b208860a43beac4e5dcf5b4378cd,16003,16010,16003,16011,0,1,False,True,,True,True,False,
I1637B774,new,3f8c03ce4b914eb1a387d094d33dbf42,16036,16037,16033,16038,-3,1,True,True,,True,True,False,
I1637B774,new,e25241bf18744665a86d1209901a3860,16063,16079,16063,16080,0,1,False,True,,True,True,False,
I1637B774,new,b53824b49a134b07b96ab3bedd402b9a,16088,16098,16088,16099,0,1,False,True,,True,True,False,
I1637B774,new,6677fc261e2b496693e1b2ee5d4c0b02,16135,16138,16135,16139,0,1,False,True,,True,True,False,
I1637B774,new,66d4ec26106149ffbc47fa91952c102f,16141,16144,16141,16145,0,1,False,True,,True,True,False,
I1637B774,new,435dd06b084546cb8438c81bc07f6db1,16184,16189,16184,16190,0,1,False,True,,True,True,False,
I1637B774,new,c4f26370a7794f51a330de0e7ec0beba,16199,16202,16199,16203,0,1,False,True,,True,True,False,
I1637B774,new,1452b96d583c4863b74a70d25a6df0a3,16223,16228,16223,16229,0,1,False,True,,True,True,False,
I1637B774,new,76eb8bc66d3241af90aa7afd8242acd8,16241,16244,16241,16245,0,1,False,True,,True,True,False,
I1637B774,new,5dd45826ba6142f6a0f31baf8e3b87c9,16259,16275,16259,16276,0,1,False,True,,True,True,False,
I1637B774,new,cd50bc2aa92f43769c2883cd2550dac8,16289,16293,16289,16293,0,0,False,False,,True,True,False,
I1637B774,new,05d623dc435b4c17b0a5fdbeb961d448,16322,16326,16322,16327,0,1,False,True,,True,True,False,
I1637B774,new,72d9f99399fc4b4ab7b6805b8a4b67ce,16357,16359,16357,16360,0,1,False,True,,True,True,False,
I1637B774,new,04822b7cc74b4623a7636e900f8a8e00,16363,16366,16363,16367,0,1,False,True,,True,True,False,
I1637B774,new,39ffce8b061a4e55a044805039315b22,16406,16411,16406,16412,0,1,False,True,,True,True,False,
I1637B774,new,ea3ce502abbc4b4eb5b389bed3efd82d,16432,16436,16432,16436,0,0,False,False,,True,True,False,
I1637B774,new,755ea985cbe143f48bd761bda5f79cf9,16464,16470,16463,16470,-1,0,True,False,,True,True,False,
I1637B774,new,da99d62d25dc4d8ba6c6b028a186d087,16726,16730,16726,16731,0,1,False,True,,True,True,False,
I1637B774,new,9a00c720e0b0425b80ab74e5805595c1,16734,16738,16734,16739,0,1,False,True,,True,True,False,
I1637B774,new,44cc1df5dfb449309ec6da27b0615d64,16763,16769,16763,16770,0,1,False,True,,True,True,False,
I1637B774,new,632af0824a8b419aa7974470760a8447,16808,16814,16808,16815,0,1,False,True,,True,True,False,
I1637B774,new,5319931431744f968ee049faac61fe4d,16901,16924,16901,16925,0,1,False,True,,True,True,False,
I1637B774,new,99f8b0d751844e069992b898cf4c8362,17000,17028,17000,17029,0,1,False,True,,True,True,False,
I1637B774,new,4255a9eb226740fb8ad9b6f0f80343e4,17103,17120,17103,17121,0,1,False,True,,True,True,False,
I1637B774,new,80d9560190ce4743bdfff32847a9a01d,17138,17143,17138,17144,0,1,False,True,,True,True,False,
I1637B774,new,29b886f3fe3747ddaf9c86b6b3be7ef8,17184,17199,17184,17199,0,0,False,False,,True,True,False,
I1637B774,new,06b2b0f1e4214e2e9a175ee62be1703f,17226,17239,17226,17240,0,1,False,True,,True,True,False,
I1637B774,new,693a0fede68045a0856141e405818279,17258,17261,17258,17262,0,1,False,True,,True,True,False,
I1637B774,new,19ef54d47aae48b7be50c6801475c558,17272,17275,17272,17276,0,1,False,True,,True,True,False,
I1637B774,new,8544f8bbf23e4c9fa43e6a473cae6401,17280,17283,17280,17284,0,1,False,True,,True,True,False,
I1637B774,new,19ed39fa96434219bea897e3ed7c3403,17293,17309,17293,17310,0,1,False,True,,True,True,False,
I1637B774,new,ab82b59671164d048af9f0711198b15d,17337,17342,17337,17343,0,1,False,True,,True,True,False,
I1637B774,new,745182ff12724d8ea17234dd22d6dcf8,17373,17377,17373,17378,0,1,False,True,,True,True,False,
I1637B774,new,7f855d0c9f0e4a6a9457006a46e4ff7e,17390,17395,17389,17396,-1,1,True,True,,True,True,False,
I1637B774,new,321644fa7a9241df806832c7bc086a6a,17426,17433,17426,17434,0,1,False,True,,True,True,False,
I1637B774,new,e1761e0b3c1f404c89f2d47f09e90984,17734,17743,17734,17744,0,1,False,True,,True,True,False,
I1637B774,new,3e4af194382b438e8e78942fd0630c4d,17748,17750,17748,17751,0,1,False,True,,True,True,False,
I1637B774,new,67448c5e99e2442abe54b3cd0609a5a9,17774,17786,17774,17787,0,1,False,True,,True,True,False,
I1637B774,new,302c1693f4434cf8a97fca2b69c6daeb,17792,17797,17792,17798,0,1,False,True,,True,True,False,
I1637B774,new,46ac1dacdc6e418088ed4dbd761bd000,17800,17802,17798,17803,-2,1,True,True,,True,True,False,
I1637B774,new,2a4d1505d481491bad1806daf7841399,17816,17862,17816,17863,0,1,False,True,,True,True,False,
I1637B774,new,25bf36ff7fa84048906be10ddf10a48b,17871,17873,17871,17874,0,1,False,True,,True,True,False,
I1637B774,new,c8f48dbc208f45a8b2890cbea444c123,17900,17904,17900,17905,0,1,False,True,,True,True,False,
I1637B774,new,4bc3b74d8f8747059ea4e667764b1450,17985,17999,17985,18000,0,1,False,True,,True,True,False,
I1637B774,new,ff4b37ac12a44691a1c67d6f5c96a5b5,18070,18076,18070,18077,0,1,False,True,,True,True,False,
I1637B774,new,953b8563787744889fc16b22962a362f,18157,18165,18157,18166,0,1,False,True,,True,True,False,
I1637B774,new,6cc2e57d04d742e5bb36226886838094,18180,18184,18180,18185,0,1,False,True,,True,True,False,
I1637B774,new,7a2fa79e896c4df587700ee4e56b6f8a,18211,18241,18211,18242,0,1,False,True,,True,True,False,
I1637B774,new,52328220c9794e8e91c24b52841d9062,18258,18270,18258,18271,0,1,False,True,,True,True,False,
I1637B774,new,fedcac266f5840659f84cb6f5326ee12,18310,18318,18310,18319,0,1,False,True,,True,True,False,
I1637B774,new,03f051299cd9492686097e0f39bed870,18359,18365,18359,18366,0,1,False,True,,True,True,False,
I1637B774,new,9933b8c70fd046c3876585eb966bdedc,18578,18582,18578,18583,0,1,False,True,,True,True,False,
I1637B774,new,683bd8b3d118482c82e052f6565b035e,18586,18592,18586,18593,0,1,False,True,,True,True,False,
I1637B774,new,ab50381d05cf4c4a868e2bd1c757ad71,18636,18644,18636,18645,0,1,False,True,,True,True,False,
I1637B774,new,f7df0561a2654384b08a3af47782d923,18649,18654,18649,18655,0,1,False,True,,True,True,False,
I1637B774,new,2a37fc3f133e4f45a50ee248070b5bd4,18857,18867,18857,18868,0,1,False,True,,True,True,False,
I1637B774,new,20142033658040aea8a120eacb4576a8,18984,18987,18984,18988,0,1,False,True,,True,True,False,
I1637B774,new,8849036a0baa4ed98fd56aeb09cc0526,19000,19006,19000,19007,0,1,False,True,,True,True,False,
I1637B774,new,6ae0ca8dacaa4ae99ecda44360db1f0a,19015,19025,19015,19026,0,1,False,True,,True,True,False,
I1637B774,new,175b9ea4d2db4cfd961f4df6462abc4d,19062,19067,19062,19068,0,1,False,True,,True,True,False,
I1637B774,new,268982db50ed41cdb67f7f287509c706,19125,19134,19125,19135,0,1,False,True,,True,True,False,
I1637B774,new,dd8ff0a0275b43489606b55a06b49b20,19138,19145,19138,19146,0,1,False,True,,True,True,False,
I1637B774,new,5fb088cd327a48bcb489504d459cfa4f,19155,19170,19155,19171,0,1,False,True,,True,True,False,
I1637B774,new,f358dbe5a4a04f28bed01477e83cfe35,19264,19285,19264,19286,0,1,False,True,,True,True,False,
I1637B774,new,d20ec6aafeaf483a9f31e5565aec4d98,19316,19326,19316,19327,0,1,False,True,,True,True,False,
I1637B774,new,a718a954bc9d4287ae90e2ee636d9be3,19330,19335,19330,19336,0,1,False,True,,True,True,False,
I1637B774,new,13150dc29a8c4c7a95fe1be2f635de8a,19349,19362,19349,19363,0,1,False,True,,True,True,False,
I1637B774,new,a6cfa2237a184b318ccfd568c1c9c9a4,19391,19405,19391,19406,0,1,False,True,,True,True,False,
I1637B774,new,3b89d9fa48eb4a18b4bc145cc90ead1d,19440,19449,19440,19450,0,1,False,True,,True,True,False,
I1637B774,new,2f5e2569d94d462a9c15608fc34c8dee,19460,19469,19460,19470,0,1,False,True,,True,True,False,
I1637B774,new,c199ac469aa14dabaef9d3557c8f862a,19487,19492,19487,19493,0,1,False,True,,True,True,False,
I1637B774,new,11a91ce275a54a96b8ba1868d21253a4,19503,19507,19503,19508,0,1,False,True,,True,True,False,
I1637B774,new,c0ac82ecf59f4971b76bc8e578393b80,19528,19533,19528,19534,0,1,False,True,,True,True,False,
I1637B774,new,b61acad4a225471bb29eaa2a1920ba3c,19547,19552,19547,19553,0,1,False,True,,True,True,False,
I1637B774,new,46afe87cd9d646caa32441a418ff86d4,19558,19564,19558,19565,0,1,False,True,,True,True,False,
I1637B774,new,3f38f7be979342148d0f85ab30b133d8,19583,19602,19583,19603,0,1,False,True,,True,True,False,
I1637B774,new,81ef92fd6fda48ef936ac620e061e338,19611,19619,19611,19620,0,1,False,True,,True,True,False,
I1637B774,new,0719613cce134612bd96e633af89cebc,19639,19642,19639,19643,0,1,False,True,,True,True,False,
I1637B774,new,2a8724b7eeed43d1a2c55d4188ad3080,19666,19671,19666,19672,0,1,False,True,,True,True,False,
I1637B774,new,f43b03a747164e5db4c49d9d5eeaf9d1,19682,19694,19682,19695,0,1,False,True,,True,True,False,
I1637B774,new,fc7e578b35b445a09fe3e46cb59992a1,19717,19730,19717,19731,0,1,False,True,,True,True,False,
I1637B774,new,3ced31ffb7e84ea2b6b59e48acb105ff,19757,19795,19757,19796,0,1,False,True,,True,True,False,
I1637B774,new,870cce2b2ef9482e81f6a016102b12ce,19800,19803,19800,19804,0,1,False,True,,True,True,False,
I1637B774,new,339aafb1c5654005bc18b768bf0e03d7,19813,19839,19813,19840,0,1,False,True,,True,True,False,
I1637B774,new,d526d3269735403296e005b2d4ec9562,19854,19867,19854,19868,0,1,False,True,,True,True,False,
I1637B774,new,3722ca400f6f480b83ac96ecfc6ba7e2,19889,19895,19889,19896,0,1,False,True,,True,True,False,
I1637B774,new,434a799d80a34586ac2ab35522a9ce98,19905,19909,19905,19910,0,1,False,True,,True,True,False,
I1637B774,new,98b1cf62feea41df844877eb2f263ba7,19957,19972,19957,19973,0,1,False,True,,True,True,False,
I1637B774,new,7daa270e168b41db83a19c54b5de3df3,19976,19983,19976,19984,0,1,False,True,,True,True,False,
I1637B774,new,e0f9a9a656a1460c8727eb21af4aa543,19997,20011,19997,20012,0,1,False,True,,True,True,False,
I1637B774,new,d3ff415d2c904ba08c16cdd6fb766e7c,20025,20035,20025,20036,0,1,False,True,,True,True,False,
I1637B774,new,89e1af48dcf0458b8a7e42b1bc375f4d,20101,20103,20101,20104,0,1,False,True,,True,True,False,
I1637B774,new,03e1f256dcb74d21a2c80d19f313aab8,20171,20198,20171,20199,0,1,False,True,,True,True,False,
I1637B774,new,11828d96f52143e98e196a8c7dc8ecc2,20205,20216,20205,20217,0,1,False,True,,True,True,False,
I1637B774,new,980cf751a0414f0eaee105ea97439b78,20230,20241,20230,20242,0,1,False,True,,True,True,False,
I1637B774,new,865678e5349940639a48408525a3294a,20264,20303,20264,20304,0,1,False,True,,True,True,False,
I1637B774,new,6a77069118f841ffb0de3e95b0a97b7c,20323,20341,20323,20342,0,1,False,True,,True,True,False,
I1637B774,new,4e1d8bcc8a524a9e9a005454a2d95b28,20353,20358,20353,20359,0,1,False,True,,True,True,False,
I1637B774,new,e0a3493a9a9f43fb8407cd9ef84fd12e,20436,20473,20436,20474,0,1,False,True,,True,True,False,
I1637B774,new,e878d5556a7d4ec5a1fe2d9831ff0e37,20494,20513,20494,20514,0,1,False,True,,True,True,False,
I1637B774,new,202b71a650ee4548b9e8b2edcbcbd861,20543,20556,20543,20557,0,1,False,True,,True,True,False,
I1637B774,new,72e0475d59374b359506b4e64e1ad493,20585,20597,20585,20598,0,1,False,True,,True,True,False,
I1637B774,new,e809885f2dd54829b61eb3818dca5964,20606,20642,20606,20643,0,1,False,True,,True,True,False,
I1637B774,new,f31f571066c44e12b736bc782f82505e,20646,20648,20646,20649,0,1,False,True,,True,True,False,
I1637B774,new,332cc0ac5d90413c9ac976c9b65ae3eb,20675,20680,20675,20681,0,1,False,True,,True,True,False,
I1637B774,new,5e087015c4954913834d9ec47e09a060,20689,20694,20689,20695,0,1,False,True,,True,True,False,
I1637B774,new,cd76796dd89441bf8c811746d4b51032,20711,20715,20711,20716,0,1,False,True,,True,True,False,
I1637B774,new,26ef490a807244bc8985e8ef5fe7f978,20720,20735,20720,20736,0,1,False,True,,True,True,False,
I1637B774,new,01b6a6bf12ed4843bc81ca304dc760c3,20739,20746,20739,20747,0,1,False,True,,True,True,False,
I1637B774,new,82ed28c3edf54fb0a727e939ec7e20f6,20758,20771,20758,20772,0,1,False,True,,True,True,False,
I1637B774,new,f527c6c7e1c344f1802ecef6c3f18dfc,20804,20809,20804,20810,0,1,False,True,,True,True,False,
I1637B774,new,11e16b696975498ba730cd4c0fdcb407,20813,20816,20813,20817,0,1,False,True,,True,True,False,
I1637B774,new,99788f96641d4f938c25920334d12f9a,20894,20903,20894,20904,0,1,False,True,,True,True,False,
I1637B774,new,19b4af6c30a5478abb15d4598304637e,20928,20953,20928,20954,0,1,False,True,,True,True,False,
I1637B774,new,079040a46f2b4d7ba8adfc257c33abc5,20963,20968,20963,20969,0,1,False,True,,True,True,False,
I1637B774,new,8b2e68f657e24e1582cf391c40fc3233,20975,20978,20975,20979,0,1,False,True,,True,True,False,
I1637B774,new,f4dcb2647484455f9663d6dcb32d3bd3,20988,20991,20988,20992,0,1,False,True,,True,True,False,
I1637B774,new,2d3787d773a049198ecbc3bead33990c,21009,21015,21009,21019,0,4,False,True,,True,True,False,
I1637B774,new,c3ca12c2f5684eee98df616f6326e22b,21033,21035,21033,21036,0,1,False,True,,True,True,False,
I1637B774,new,5afb9776133e460091340c7f8897780d,21042,21050,21042,21051,0,1,False,True,,True,True,False,
I1637B774,new,329528c1ae2142a38c3bc0520aa797ba,21054,21063,21054,21064,0,1,False,True,,True,True,False,
I1637B774,new,87eecea2fd334318af56f644a910a9a0,21101,21110,21101,21111,0,1,False,True,,True,True,False,
I1637B774,new,a4f88296dfa94acd961429e39f858cc4,21183,21192,21183,21193,0,1,False,True,,True,True,False,
I1637B774,new,00ae6874053c4f5f95727b9c00b5f6f0,21213,21219,21213,21220,0,1,False,True,,True,True,False,
I1637B774,new,ac86aa9fb5344bf7b6b90bbe97ae2f0c,21224,21236,21224,21237,0,1,False,True,,True,True,False,
I1637B774,new,00e123d64ce046e79ef90b9cf5ed9734,21316,21344,21316,21345,0,1,False,True,,True,True,False,
I1637B774,new,035dad2005b845898ead776d909b85c6,21375,21388,21375,21389,0,1,False,True,,True,True,False,
I1637B774,new,998ca309aa534d7a9d5cb674b5c2fba0,21415,21438,21415,21439,0,1,False,True,,True,True,False,
I1637B774,new,c9d4ce569bef4e9bba3cd09618bc3280,21444,21452,21444,21453,0,1,False,True,,True,True,False,
I1637B774,new,d041ed825e8742309db510c724761319,21471,21488,21471,21489,0,1,False,True,,True,True,False,
I1637B774,new,7422997a055a43cc8e15dc4033593daa,21514,21518,21514,21519,0,1,False,True,,True,True,False,
I1637B774,new,6691cea636614ae9bd9fdea21ded020b,21533,21538,21533,21539,0,1,False,True,,True,True,False,
I1637B774,new,2b80cccdccf0414fb42373f0d33a5382,21594,21605,21594,21606,0,1,False,True,,True,True,False,
I1637B774,new,81c04c3d79304f6c8f3b00d65fe07866,21610,21625,21610,21626,0,1,False,True,,True,True,False,
I1637B774,new,dfcc5c0246e843a795ea5054786d3413,21629,21636,21629,21637,0,1,False,True,,True,True,False,
I1637B774,new,5ed4c3169c7247529ace913eedc255bb,21664,21676,21664,21677,0,1,False,True,,True,True,False,
I1637B774,new,76c4467b5b344361a96dcf9252f2e185,21679,21682,21679,21683,0,1,False,True,,True,True,False,
I1637B774,new,d7a490186bd342d5b80405a1b36a6dff,21687,21693,21687,21694,0,1,False,True,,True,True,False,
I1637B774,new,9b099d8e905945029c5eed722dbeaced,21731,21734,21731,21735,0,1,False,True,,True,True,False,
I1637B774,new,7a44699d679a465eb8349c5baac53f71,21829,21832,21829,21833,0,1,False,True,,True,True,False,
I1637B774,new,a237b1ba718e4ca2bcfce0d372468632,21835,21838,21835,21839,0,1,False,True,,True,True,False,
I1637B774,new,fe7dcc4fede244f7bb3216900227225c,21878,21887,21878,21888,0,1,False,True,,True,True,False,
I1637B774,new,6ce2009502e24fb391a316151dc095cd,21906,21916,21906,21916,0,0,False,False,,True,True,False,
I1637B774,new,0ca8cede6b6b465f9d63319a45dae6b0,21937,21942,21937,21943,0,1,False,True,,True,True,False,
I1637B774,new,472f99d63fd04931a53515382eb95f52,21945,21948,21945,21948,0,0,False,False,,True,True,False,
I1637B774,new,d0ae8929e1064d9da3305d95edc246c3,21977,21981,21977,21982,0,1,False,True,,True,True,False,
I1637B774,new,3cc66bb04d97434980d2185995e423fa,21992,21995,21992,21995,0,0,False,False,,True,True,False,
I1637B774,new,6f91258421f64742922fe0afa1588437,22013,22024,22013,22024,0,0,False,False,,True,True,False,
I1637B774,new,a73a5018d825453da71988012d34a520,22044,22049,22044,22050,0,1,False,True,,True,True,False,
I1637B774,new,90eb0b5ef4034b69afca4aad7ee040e8,22052,22055,22052,22055,0,0,False,False,,True,True,False,
I1637B774,new,9e2de6429b7c41c68d80d2880df65bf0,22092,22097,22092,22098,0,1,False,True,,True,True,False,
I1637B774,new,fcdb754549b04a6196574c0d21d9adcb,22103,22110,22103,22111,0,1,False,True,,True,True,False,
I1637B774,new,a84121f0eb274db3a03ee096f7bf9b52,22125,22127,22125,22128,0,1,False,True,,True,True,False,
I1637B774,new,5e4c57736a05463da235d2da29b0e413,22134,22151,22134,22152,0,1,False,True,,True,True,False,
I1637B774,new,3d30ffc8bdc1458495d1b4029e3616ee,22164,22172,22164,22173,0,1,False,True,,True,True,False,
I1637B774,new,35f1ffe490344ef78c780ba63b6b2b23,22183,22188,22183,22189,0,1,False,True,,True,True,False,
I1637B774,new,35906c4d4b6a493aa7c5560ad48b19c3,22286,22294,22286,22295,0,1,False,True,,True,True,False,
I1637B774,new,dde9932aa09d404590e937502e33c238,22309,22313,22309,22314,0,1,False,True,,True,True,False,
I1637B774,new,c307c01b55fd46a5a7f5cf7c2242b1b8,22370,22381,22370,22382,0,1,False,True,,True,True,False,
I1637B774,new,711bfabe4e4840e59ce74cf54decd160,22385,22410,22382,22411,-3,1,True,True,,True,True,False,
I1637B774,new,ff24a2ebf33c45df9c692c5d48a0ac1c,22440,22441,22440,22442,0,1,False,True,,True,True,False,
I1637B774,new,95c55d51be01495ab7ad3fd836e90643,22464,22469,22464,22470,0,1,False,True,,True,True,False,
I1637B774,new,74a169bd45c74e84a910ae4683069a19,22503,22506,22503,22507,0,1,False,True,,True,True,False,
I1637B774,new,afe6c7b39ee044cfa7679311e6db8b13,22516,22530,22516,22531,0,1,False,True,,True,True,False,
I1637B774,new,3295d767d65f48da8bc56a9635a8e47e,22633,22648,22633,22649,0,1,False,True,,True,True,False,
I1637B774,new,e5e58f20ca17497bb72585adc4997b9e,22667,22677,22667,22678,0,1,False,True,,True,True,False,
I1637B774,new,2ee9894b917946f0b61a2bb88dd2ba46,23217,23225,23217,23226,0,1,False,True,,True,True,False,
I1637B774,new,efbe7b1f31084f65a52dfa6cfdab3418,23230,23248,23230,23249,0,1,False,True,,True,True,False,
I1637B774,new,2d73b8e425de4e6bb9b1c1841e4f2be0,23302,23309,23302,23310,0,1,False,True,,True,True,False,
I1637B774,new,302a6121e432425a9f606c3bf0976984,23366,23374,23366,23375,0,1,False,True,,True,True,False,
I1637B774,new,ce8a75377a4d4f8580ab4f2f023da2fd,23389,23394,23389,23394,0,0,False,False,,True,True,False,
I1637B774,new,a4b275507c384dc9aec905fcc58d029d,23405,23408,23405,23409,0,1,False,True,,True,True,False,
I1637B774,new,cd0e751b454948628a14fc0a5b0b431c,23480,23487,23480,23488,0,1,False,True,,True,True,False,
I1637B774,new,e8284d99104146a98639ab02ee7dc1ca,23494,23514,23494,23515,0,1,False,True,,True,True,False,
I1637B774,new,cb9599d0601645d1b6704c2bd38d4c7c,23557,23569,23557,23570,0,1,False,True,,True,True,False,
I1637B774,new,70283bdd38024eedacbee90bb4ffa2dc,23584,23594,23584,23595,0,1,False,True,,True,True,False,
I1637B774,new,23b0c66b31024136bb36313f3713eebc,23631,23633,23631,23634,0,1,False,True,,True,True,False,
I1637B774,new,82f33c9ae05044d29554da79cb316068,23643,23647,23643,23648,0,1,False,True,,True,True,False,
I1637B774,new,4032893f67a74fdead66b7fc1aafef9e,23702,23708,23702,23709,0,1,False,True,,True,True,False,
I1637B774,new,35d20c0df1af45f28f3cc3539bf1a2d4,23713,23718,23713,23719,0,1,False,True,,True,True,False,
I1637B774,new,e9a914c6c25148549cd2530ce154f7e6,23763,23764,23763,23765,0,1,False,True,,True,True,False,
I1637B774,new,7f72e5fc753e44aba656bb2362476724,23768,23771,23768,23772,0,1,False,True,,True,True,False,
I1637B774,new,31f171eece0646c7bcfd301296328282,23954,23967,23954,23968,0,1,False,True,,True,True,False,
I1637B774,new,e0da98dea7cf44069dd3aefd20f260e2,23976,23985,23976,23986,0,1,False,True,,True,True,False,
I1637B774,new,cb73f6ee247f4fe4bac91ff7b5ccc94c,24152,24161,24152,24162,0,1,False,True,,True,True,False,
I1637B774,new,ca24bd5a960847768021fa7dfdcdea53,24192,24197,24192,24198,0,1,False,True,,True,True,False,
I1637B774,new,68d32cf54acd4f10841cea425cace9ce,24217,24233,24217,24234,0,1,False,True,,True,True,False,
I1637B774,new,7c44fe881f7b4a538c712e8a8c1d82ce,24241,24254,24241,24255,0,1,False,True,,True,True,False,
I1637B774,new,e7c748071c844a67ac5bd42e46c741af,24274,24276,24273,24277,-1,1,True,True,,True,True,False,
I1637B774,new,b30449401f6041ef87a18adccd0ea355,24312,24319,24312,24320,0,1,False,True,,True,True,False,
I1637B774,new,b28c15bf649e4895a3ee751dbfa2dcdd,24328,24331,24328,24332,0,1,False,True,,True,True,False,
I1637B774,new,3130074a70ce423a998df665fdb5dfdf,24345,24346,24344,24347,-1,1,True,True,,True,True,False,
I1637B774,new,207573f600e84851987e99ffe7896450,24367,24389,24367,24390,0,1,False,True,,True,True,False,
I1637B774,new,518c3ec589b6421cbee6087773409e51,24411,24425,24411,24426,0,1,False,True,,True,True,False,
I1637B774,new,88f7bd4a01d84e2d976e600cd84bf1a2,24483,24485,24483,24486,0,1,False,True,,True,True,False,
I1637B774,new,54622104ce0a4fecbcf3a7663d6b41f1,24493,24496,24493,24497,0,1,False,True,,True,True,False,
I1637B774,new,74d234ba6e91494e9555666eb8acb482,24537,24541,24537,24542,0,1,False,True,,True,True,False,
I1637B774,new,205598c1bda740bca837e5143f574c45,24564,24567,24564,24568,0,1,False,True,,True,True,False,
I1637B774,new,f68bc69d6e104cc7a1cd45caf8ad5310,24872,24876,24872,24878,0,2,False,True,,True,True,False,
I1637B774,new,024e880a5a654bcdb597c50f0de88ef7,25053,25070,25053,25071,0,1,False,True,,True,True,False,
I1637B774,new,df4af7b6727348dcbdd7c90bcf5609e6,25097,25110,25097,25111,0,1,False,True,,True,True,False,
I1637B774,new,775eca7e61e9454a835a60844d69b46b,25141,25163,25141,25164,0,1,False,True,,True,True,False,
I1637B774,new,abcb43bf03ed489c8060f49939fe8c6b,25184,25186,25184,25187,0,1,False,True,,True,True,False,
I1637B774,new,5941111abc424781ab8849c21d9b7785,25210,25217,25210,25218,0,1,False,True,,True,True,False,
